"Blackburn College","700 College Ave Carlinville Illinois 62626","62626","@mail.blackburn.edu",39.2787,-89.8769
"Juniata College","1700 Moore St Huntingdon Pennsylvania 16652-2196","16652","@juniata.edu",40.4988,-78.0174
"Rivier College","420 South Main St Nashua New Hampshire 03060","03060","@rivier.edu",42.7475,-71.4636
"SUNY College at Buffalo","1300 Elmwood Ave Buffalo New York 14222","14222","@buffalo.edu",42.9197,-78.8771
"Cranbrook Academy of Art","39221  Woodward Avenue Bloomfield Hills Michigan 48304","48304","@cranbrook.edu",42.5899,-83.2335
"University of Hawaii at Manoa","2500 Campus Road Hawaii Hall Honolulu Hawaii 96822-2301","96822","@hawaii.edu",21.2963,-157.8144
"Wilmington College","1870 Quaker Way Wilmington Ohio 45177","45177","@wilmington.edu",39.4554,-83.8445
"Park University","8700 NW River Park Dr Parkville Missouri 64152-3795","64152","@park.edu",39.1926,-94.674
"Beloit College","700 College St Beloit Wisconsin 53511-5595","53511","@beloit.edu",42.5031,-89.0297
"SUNY College at Cortland","Cortland New York 13045-0900","13045","@cortland.edu",42.5913,-76.1878
"Catholic Theological Union at Chicago","5416 S Cornell Ave Chicago Illinois 60615-5698","60615","@ctu.edu",41.7979,-87.5852
"SUNY College at Brockport","350 New Campus Dr Brockport New York 14420-2919","14420","@brockport.edu",43.2092,-77.9509
"University of Southern Maine","96 Falmouth St Portland Maine 04103","04103","@Maine.edu",43.69,-70.2869
"Angley College","1700 S. Woodland Blvd. Deland Florida 32720","32720","@angley.edu",29.0306,-81.3344
"Ottawa University","1001 South Cedar Ottawa Kansas 66067-3399","66067","@ottawa.edu",38.6027,-95.2657
"Augusta State University","2500 Walton Way Augusta Georgia 30904-2200","30904","@aug.edu",33.4782,-82.0245
"Naropa University","2130 Arapahoe Ave Boulder Colorado 80302-6697","80302","@naropa.edu",40.0144,-105.2672
"National American University-Albuquerque","4775 Indian School Road NE Suite 200 Albuequerque New Mexico 87110-3976","87110","@national.edu",35.102,-106.5907
"Shepherd University","301 N. King St Shepherdstown West Virginia 25443-3210","25443","@shepherd.edu",39.4361,-77.8141
"Arkansas State University-Main Campus","2105 E. Aggie Road State University Arkansas 72467","72467","@asub.edu",35.9519,-90.4443
"Walsh University","2020 East Maple St North Canton Ohio 44720-3396","44720","@walsh.edu",40.8749,-81.3678
"Jarvis Christian College","Hwy 80 E Hawkins Texas 75765-1470","75765","@ufl.edu",32.6593,-95.2188
"SUNY College of Technology at Delhi","2 Main Street Delhi New York 13753-1100","13753","@delhi.edu",42.2736,-74.9219
"Salve Regina University","100 Ochre Point Avenue Newport Rhode Island 02840-4192","02840","@salve.edu",41.4732,-71.3001
"Palm Beach Atlantic University-West Palm Beach","901 S. Flagler Drive West Palm Beach Florida 33401","33401","@pbac.edu",26.7119,-80.0629
"Point Loma Nazarene University","3900 Lomaland Dr San Diego California 92106-2899","92106","@pointloma.edu",32.7196,-117.2488
"University of Maine at Fort Kent","23 University Drive Fort Kent Maine 04743-1292","04743","@maine.edu",47.2508,-68.5894
"Ringling College of Art and Design","2700 North Tamiami Tr Sarasota Florida 34234-5895","34234","@ringling.edu",27.3584,-82.5485
"Lancaster Theological Seminary","555 W James St Lancaster Pennsylvania 17603-2897","17603","@lancasterseminary.edu",40.0449,-76.3177
"Alcorn State University","1000 ASU Dr Ste 359 Alcorn State Mississippi 39096-7500","39096","@alcorn.edu",31.8758,-91.1401
"Southeastern Bible College","2545 Valleydale Road Birmingham Alabama 35244-2083","35244","@sebc.edu",33.3793,-86.7491
"Skidmore College","815 N Broadway Saratoga Springs New York 12866","12866","@skidmore.edu",43.0768,-73.7694
"Asbury Theological Seminary","204 N Lexington Ave Wilmore Kentucky 40390-1199","40390","@Asburyseminary.edu",37.8626,-84.6609
"University of Louisiana at Lafayette","104 University Circle Lafayette Louisiana 70503","70503","@louisiana.edu",30.1801,-92.0537
"University of Notre Dame","Notre Dame Indiana 46556","46556","@nd.edu",41.7033,-86.247
"Pennsylvania State University-Penn State Altoona","3000 Ivyside Pk Altoona Pennsylvania 16601-3777","16601","@psu.edu",40.5384,-78.4051
"Marietta College","Irvine Bldg Marietta Ohio 45750","45750","@marietta.edu",39.4251,-81.4452
"Chaminade University of Honolulu","3140 Waialae Avenue Honolulu Hawaii 96816-1578","96816","@chaminade.edu",21.2879,-157.8089
"University of Wisconsin-River Falls","410 S 3rd St River Falls Wisconsin 54022","54022","@uwrf.edu",44.8557,-92.6261
"SUNY College at Potsdam","Pierrepont Ave Potsdam New York 13676-2294","13676","@potsdam.edu",44.6636,-74.9783
"Farmingdale State College","2350 Broadhollow Road Farmingdale New York 11735-1021","11735","@farmingdale.edu",40.7546,-73.4224
"Potomac College","1029 Herndon Pkwy Herndon Virginia 20170","20170","@potomac.edu",38.9779,-77.3839
"Stevens Institute of Technology","Castle Point On Hudson Hoboken New Jersey 07030-5991","07030","@stevens.edu",40.7467,-74.0251
"Salem State College","352 Lafayette St Salem Massachusetts 01970","01970","@salemstate.edu",42.5153,-70.9011
"Alice Lloyd College","100 Purpose Rd Pippa Passes Kentucky 41844","41844","@alc.edu",37.357,-82.8575
"University of Minnesota-Duluth","515 Darland Administration Bldg Duluth Minnesota 55812","55812","@d.umn",46.8102,-92.0743
"Texas A & M University","College Station Texas 77843","77843","@tamu.edu",31.19688,-99.346703
"Indiana University-Southeast","4201 Grant Line Rd New Albany Indiana 47150","47150","@ius.edu",38.3119,-85.8208
"SUNY at Fredonia","Central Ave Fredonia New York 14063-1136","14063","@fredonia.edu",42.45176,-79.339515
"Seattle University","900 Broadway Seattle Washington 98122-4340","98122","@seattleu.edu",47.6106,-122.304
"Benedict College","1600 Harden Street Columbia South Carolina 29204-1086","29204","@benedict.edu",34.0112,-81.0213
"Tusculum College","60 Shiloh Road Greeneville Tennessee 37743","37743","@tusculum.edu",36.1158,-82.8574
"Baker University","618 Eighth Street Baldwin City Kansas 66006-0065","66006","@harvey.bakeru.edu",38.7893,-95.2122
"Dominican University","7900 W Division St River Forest Illinois 60305","60305","@ohiodominican.edu",41.8938,-87.8162
"Loyola University New Orleans","6363 Saint Charles Ave New Orleans Louisiana 70118-6143","70118","@loyno.edu",29.9333,-90.1208
"Philadelphia Biblical University-Langhorne","200 Manor Ave Langhorne Pennsylvania 19047-2990","19047","@pbu.edu",40.1632,-74.9094
"Methodist College of Nursing","415 St. Mark Court Peoria Illinois 61603","61603","@indiana.edu",40.7124,-89.5801
"Purdue University-North Central Campus","1401 S US Hwy 421 Westville Indiana 46391-9542","46391","@pnc.edu",41.5853,-86.8965
"The University of Virginia's College at Wise","1 College Avenue Wise Virginia 24293-4400","24293","@uvawise.edu",36.9697,-82.5588
"Athenaeum of Ohio","6616 Beechmont Ave Cincinnati Ohio 45230-2091","45230","@athenaeum.edu",39.0825,-84.3754
"Augustana College","2001 S Summit Ave Sioux Falls South Dakota 57197-0001","57197","@augie.edu",43.5267,-96.7361
"Bryant and Stratton College-Richmond","8141 Hull St Rd Richmond Virginia 23235","23235","@bryantstratton.edu",37.5164,-77.5657
"Thomas Jefferson University","1020 Walnut Street Philadelphia Pennsylvania 19107","19107","@jefferson.edu",39.9514,-75.1588
"Brevard College","One Brevard College Drive Brevard North Carolina 28712","28712","@brevard.edu",35.1925,-82.7468
"SUNY Maritime College","6 Pennyfield Avenue Throggs Neck New York 10465-4198","10465","@sunymaritime.edu",40.809,-73.8015
"Troy University-Dothan Campus","500 University Drive Dothan Alabama 36303-4419","36303","@troy.edu",31.2329,-85.3978
"University of Wisconsin-Platteville","1 University Plz Platteville Wisconsin 53818-3001","53818","@uwplatt.edu",42.7339,-90.4929
"University of Minnesota-Crookston","2900 University Ave Crookston Minnesota 56716-5001","56716","@mail.crk @umn.edu",47.7911,-96.5893
"Auburn University-Montgomery","7440 East Drive Montgomery Alabama 36117-3596","36117","@mail.aum.edu",32.3724,-86.1726
"Mars Hill College","100 Athletic St Mars Hill North Carolina 28754","28754","@mhc.edu",35.8704,-82.521
"University of Sioux Falls","1101 W 22nd St Sioux Falls South Dakota 57105-1699","57105","@usiouxfalls.edu",43.5329,-96.7389
"Gordon College","419 College Dr Barnesville Georgia 30204","30204","@gdn.edu",33.0522,-84.1502
"Hendrix College","1600 Washington Ave Conway Arkansas 72032-3080","72032","@hendrix.edu",35.1011,-92.4441
"Lawrence Technological University","21000 West Ten Mile Road Southfield Michigan 48075-1058","48075","@ltu.edu",42.4728,-83.2497
"American Indian College of the Assemblies of God Inc","10020 N 15th Ave Phoenix Arizona 85021","85021","@aicag.edu",33.559,-112.0932
"Ohio State University-Newark Campus","1179 University Dr Newark Ohio 43055","43055","@osu.edu",40.0746,-82.4073
"Northwest Nazarene University","623 Holly St Nampa Idaho 83686-5897","83686","@nnu.edu",43.5631,-116.5645
"Rosalind Franklin University of Medicine and Science","3333 Green Bay Rd North Chicago Illinois 60064","60064","@rosalindfranklin.edu",42.3241,-87.8568
"Pennsylvania State University-Penn State Shenango","147 Shenango Ave Sharon Pennsylvania 16146-1537","16146","@psu.edu",41.2353,-80.5086
"York College Pennsylvania","Country Club Rd York Pennsylvania 17403-3651","17403","@ycp.edu",39.9453,-76.7298
"Aquinas Institute of Theology","23 S. Spring Ave. Saint Louis Missouri 63108","63108","@ai.edu",38.6448,-90.255
"The University of Findlay","1000 N Main St Findlay Ohio 45840-3653","45840","@findlay.edu",41.0535,-83.6502
"University of Wisconsin-Green Bay","2420 Nicolet Dr Green Bay Wisconsin 54311-7001","54311","@uwgb.edu",44.535,-87.9272
"Pennsylvania State University-Brandywine","25 Yearsley Mill Rd Media Pennsylvania 19063-5522","19063","@psu.edu",39.9255,-75.4473
"Emmaus Bible College","2570 Asbury Rd Dubuque Iowa 52001-3096","52001","@emmaus.edu",42.5078,-90.7063
"Murray State University","218 Wells Hall Murray Kentucky 42071-3318","42071","@murraystate.edu",36.6174,-88.3189
"College of Biblical Studies-Houston","7000 Regency Square Blvd. Houston Texas 77036-3211","77036","@cbshouston.edu",29.7137,-95.5062
"University of Missouri-Kansas City","5100 Rockhill Rd Kansas City Missouri 64110","64110","@umkc.edu",39.0333,-94.5727
"Northwest Indian College","2522 Kwina Rd Bellingham Washington 98226-9217","98226","@nwic.edu",48.7936,-122.6309
"University of New England","11 Hills Beach Rd Biddeford Maine 04005","04005","@une.edu",43.4835,-70.4645
"Goucher College","1021 Dulaney Valley Rd Baltimore Maryland 21204-2794","21204","@goucher.edu",39.4094,-76.6004
"Framingham State College","100 State Street Framingham Massachusetts 01701-9101","01701","@framingham.edu",42.3177,-71.4241
"Pennsylvania State University-College of Medicine","500 University Dr Hershey Pennsylvania 17033-2360","17033","@psu.edu",40.2681,-76.6742
"Lehigh University","27 Memorial Dr W Bethlehem Pennsylvania 18015","18015","@lehigh.edu",40.5982,-75.3736
"University of Wisconsin-Superior","Belknap & Catlin Superior Wisconsin 54880-4500","54880","@uwsuper.edu",40.820599,-92.426102
"Drew University","36 Madison Ave Madison New Jersey 07940","07940","@drew.edu",40.7592,-74.4172
"Southern Wesleyan University","907 Wesleyan Drive Central South Carolina 29630-1020","29630","@swu.edu",34.7353,-82.7885
"CUNY Graduate School and University Center","365 Fifth Ave New York New York 10016-4309","10016","@gc.cuny.edu",40.7487,-73.9841
"Drexel University","3141 Chestnut St Philadelphia Pennsylvania 19104","19104","@drexel.edu",39.9604,-75.1995
"Union College","310 College St Barbourville Kentucky 40906-1499","40906","@union.edu",36.8702,-83.8892
"Conway School of Landscape Design","332 South Deerfield Rd Conway Massachusetts 01341-0179","01341","@csld.edu",42.5128,-72.6997
"New Jersey City University","2039 Kennedy Blvd Jersey City New Jersey 07305","07305","@mail.jci.ed",40.7016,-74.0887
"Reinhardt College","7300 Reinhardt College Circle Waleska Georgia 30183-2981","30183","@reinhardt.edu",34.3187,-84.5546
"Charter Oak State College","55 Paul J Manafort Dr New Britain Connecticut 06053-2142","06053","@charteroak.edu",41.6892,-72.7659
"Georgia College & State University","231 W Hancock Street Milledgeville Georgia 31061","31061","@gcsu.edu",33.068001,-83.190193
"Peace College","15 E Peace St Raleigh North Carolina 27604-1194","27604","@peace.edu",35.7881,-78.6375
"University of Great Falls","1301 Twentieth St S Great Falls Montana 59405-4996","59405","@ugf.edu",47.4907,-111.2728
"Rasmussen College-Brooklyn Park","8301 93rd Ave N Brooklyn Park Minnesota 55445-1512","55445","@rasmussen.edu",45.1231,-93.3871
"The College of Wooster","1189 Beall Avenue Wooster Ohio 44691","44691","@wooster.edu",40.8112,-81.9476
"Cameron University","2800 Gore Blvd Lawton Oklahoma 73505","73505","@cameron.edu",34.6121,-98.4593
"Norfolk State University","700 Park Ave Norfolk Virginia 23504-8000","23504","@nsu.edu",36.8471,-76.2697
"Bellevue University","1000 Galvin Rd S Bellevue Nebraska 68005-3098","68005","@bellevue.edu",41.1512,-95.9178
"Southern Utah University","351 West University Blvd Cedar City Utah 84720","84720","@suu.edu",37.6816,-113.1246
"Eastern Kentucky University","521 Lancaster Ave Richmond Kentucky 40475-3102","40475","@eku.edu",37.7417,-84.3025
"Hobe Sound Bible College","11298 SE Gomez Hobe Sound Florida 33455-1065","33455","@hsbc.edu",27.0807,-80.1528
"Hesser College","3 Sundial Ave Manchester New Hampshire 03103-9969","03103","@hesser.edu",42.9657,-71.4477
"Kaplan University-Cedar Falls Campus","7009 Nordic Drive Cedar Falls Iowa 50613","50613","@kaplan.edu",42.5243,-92.4531
"Lancaster Bible College","901 Eden Rd Lancaster Pennsylvania 17601-3403","17601","@lbc.edu",40.0958,-76.2891
"Eckerd College","4200 54th Ave S Saint Petersburg Florida 33711-4700","33711","@eckerd.edu",27.7188,-82.6885
"University of Cincinnati-Clermont College","4200 Clermont College Dr Batavia Ohio 45103","45103","@uc.edu",39.0897,-84.1745
"Spelman College","350 Spelman Ln SW Atlanta Georgia 30314-4399","30314","@spelman.edu",33.7454,-84.4087
"Argosy University-Seattle","2601-A Elliott Avenue Seattle Washington 98121","98121","@argosyu.edu",47.6155,-122.3462
"Vanguard University of Southern California","55 Fair Dr Costa Mesa California 92626","92626","@vanguard.edu",33.6803,-117.9068
"Sitting Bull College","1341 92nd Street Fort Yates North Dakota 58538-9721","58538","@sbci.edu",46.1424,-100.6812
"Baker University","618 Eighth Street Baldwin City Kansas 66006-0065","66006","@baker.edu",38.7893,-95.2122
"Culinary Institute of America","1946 Campus Drive Hyde Park New York 12538-1499","12538","@culinary.edu",41.7454,-73.9314
"Lyme Academy College of Fine Arts","84 Lyme St Old Lyme Connecticut 06371","06371","@lymeacademy.edu",41.3247,-72.3034
"Campbellsville University","1 University Dr Campbellsville Kentucky 42718-2799","42718","@campbellsville.edu",37.344,-85.35
"Eastern Virginia Medical School","700w. Olney Norfolk Virginia 23507","23507","@evms.edu",36.863,-76.3001
"Thomas More College","333 Thomas More Parkway Crestview Hills Kentucky 41017-3495","41017","@ThomasMoreCollege.edu",39.0234,-84.5651
"National American University-Austin","13801 North Mo Pac Expressway Suite 300 Austin Texas 78727","78727","@national.edu",30.4262,-97.7117
"National American University-Rapid City","321 Kansas City Street Rapid City South Dakota 57701-3692","57701","@national.edu",44.0779,-103.2226
"Eastern Oregon University","One University Blvd La Grande Oregon 97850","97850","@eou.edu",45.2898,-118.1772
"Pacifica Graduate Institute","249 Lambert Rd Carpinteria California 93013","93013","@pacifica.edu",34.4005,-119.5192
"Minnesota State University-Mankato","South Rd and Ellis Ave Mankato Minnesota 56001","56001","@mnsu.edu",44.1564,-93.9915
"Salisbury University","1101 Camden Ave Salisbury Maryland 21801-6862","21801","@salisbury.edu",38.3707,-75.6218
"Jones College-Miami Campus","11430 N Kendall Drive Suite 200 Miami Florida 33176","33176","@jones.edu",25.6575,-80.36
"Spartan College of Aeronautics and Technology","8820 E Pine St Tulsa Oklahoma 74115","74115","@mail.spartan.edu",36.1783,-95.9115
"VanderCook College of Music","3140 S. Federal St. Chicago Illinois 60616-3731","60616","@vandercook.edu",41.8372,-87.6291
"CUNY Queens College","65-30 Kissena Blvd Flushing New York 11367-0904","11367","@qc.cuny.edu",40.7281,-73.8226
"Pennsylvania State University-Penn State Dubois","One College Place Dubois Pennsylvania 15801-2597","15801","@psu.edu",41.1269,-78.7532
"SUNY College at Oneonta","Ravine Parkway Oneonta New York 13820-4015","13820","@oneonta.edu",42.4634,-75.0523
"Rensselaer Polytechnic Institute","110 8th St Troy New York 12180-3590","12180","@rpi.edu",42.7326,-73.6617
"Chowan University","One University Place Murfreesboro North Carolina 27855","27855","@chowan.edu",36.4309,-77.0982
"Ottawa University-Milwaukee","245 South Executive Drive Suite 110 Brookfield Wisconsin 53005","53005","@ottawa.edu",43.0595,-88.0984
"Brescia University","717 Frederica St Owensboro Kentucky 42301-3023","42301","@brescia.edu",37.7692,-87.1128
"College of St Joseph","71 Clement Road Rutland Vermont 05701-3899","05701","@csj.edu",43.6007,-73.0027
"Argosy University-Salt Lake City","121 Election Rd Ste 300 Draper Utah 84020","84020","@argosy.edu",40.5093,-111.8681
"College of Santa Fe","1600 St. Michael's Drive Santa Fe New Mexico 87505-7634","87505","@sfcollege.edu",35.6603,-105.9759
"Baker College of Jackson","2800 Springport Rd Jackson Michigan 49202-1290","49202","@baker.edu",42.2766,-84.4516
"Sierra Nevada College","999 Tahoe Blvd. Incline Village Nevada 89451","89451","@sierracollege.edu",39.2565,-119.9531
"Shorter College","315 Shorter Ave Rome Georgia 30165","30165","@shorter.edu",34.2816,-85.2228
"Mesa State College","1100 North Avenue Grand Junction Colorado 81501-3122","81501","@mesastate.edu",39.0775,-108.5533
"Concordia University-Ann Arbor","4090 Geddes Rd Ann Arbor Michigan 48105","48105","@alcor.concordia.edu",42.3082,-83.6998
"University of Wisconsin-Oshkosh","800 Algoma Blvd Oshkosh Wisconsin 54901","54901","@uwosh.edu",44.0404,-88.5371
"University of the District of Columbia","4200 Connecticut Ave NW Washington District of Columbia 20008","20008","@udc.edu",38.9339,-77.0594
"Wofford College","429 N Church St Spartanburg South Carolina 29303-3663","29303","@wofford.edu",34.9575,-81.9375
"American University","4400 Massachusetts Ave NW Washington District of Columbia 20016-8001","20016","@american.edu",38.9384,-77.0868
"Keiser University-Lakeland","2400 Interstate Drive Lakeland Florida 33805","33805","@keiseruniversity.edu",28.0787,-81.9541
"AI Miami International University of Art and Design","1501 Biscayne Boulevard Miami Florida 33132-1418","33132","@aii.edu",25.7897,-80.1889
"Troy University-Phenix City Campus","1 University Place Phenix City Alabama 36869","36869","@troy.edu",32.436999,-85.0455
"Columbus College of Art and Design","107 N Ninth St Columbus Ohio 43215","43215","@ccad.edu",39.9652,-83.0035
"Nyack College","1 South Blvd Nyack New York 10960-3698","10960","@nyack.edu",41.0862,-73.9291
"Keck Graduate Institute","535 Watson Dr Claremont California 91711","91711","@kgi.edu",34.1154,-117.7171
"Flagler College","74 King Street Saint Augustine Florida 32084","32084","@flagler.edu",29.9038,-81.3344
"Wells College","170 State Rte 90 Aurora New York 13026-0500","13026","@wells.edu",42.7493,-76.6741
"Bluffton University","1 University Drive Bluffton Ohio 45817-2104","45817","@bluffton.edu",40.8954,-83.8989
"Massachusetts Maritime Academy","101 Academy Dr Buzzards Bay Massachusetts 02532-1803","02532","@maritime.edu",41.7474,-70.6053
"Seabury-Western Theological Seminary","2122 Sheridan Rd Evanston Illinois 60201-2976","60201","@seabury.edu",42.0432,-87.6727
"The University of West Florida","11000 University Parkway Pensacola Florida 32514-5750","32514","@uwf.edu",30.5428,-87.218
"Keiser University-Melbourne","900 S Babcock St Melbourne Florida 32901","32901","@keiseruniversity.edu",28.074,-80.6205
"Lake Superior State University","650 W Easterday Ave Sault Ste Marie Michigan 49783","49783","@lssu.edu",46.4652,-84.3334
"Georgetown College","400 East College Street Georgetown Kentucky 40324","40324","@georgetown.edu",38.2196,-84.5604
"Sonoma State University","1801 E Cotati Ave Rohnert Park California 94928-3609","94928","@sonoma.edu",38.3362,-122.6729
"Hiram College","Hinsdale Hall Third Floor Hiram Ohio 44234-0067","44234","@hiram.edu",41.3384,-81.1609
"University of Missouri-St Louis","One University Boulevard Saint Louis Missouri 63121-4400","63121","@umsl.edu",38.7089,-90.3107
"Goldey-Beacom College","4701 Limestone Rd Wilmington Delaware 19808","19808","@gbc.edu",39.7346,-75.6652
"Wartburg College","100 Wartburg Blvd. Waverly Iowa 50677-0903","50677","@wartburg.edu",42.7335,-92.4669
"University of Bridgeport","126 Park Avenue Bridgeport Connecticut 06604-5620","06604","@bridgeport.edu",41.1782,-73.199
"Clayton  State University","2000 Clayton State Boulevard Morrow Georgia 30260-0285","30260","@clayton.edu",33.5848,-84.3293
"Design Institute of San Diego","8555 Commerce Ave San Diego California 92121","92121","@disd.edu",32.8966,-117.1991
"Texas State University-San Marcos","601 University Dr San Marcos Texas 78666","78666","@txstate.edu",29.8758,-97.9461
"CUNY Lehman College","Bedford Park Blvd W Bronx New York 10468","10468","@lehman.cuny.edu",40.868,-73.8974
"Texas A & M University-Corpus Christi","6300 Ocean Dr. Corpus Christi Texas 78412-5503","78412","@tamucc.edu",31.19688,-99.346703
"Oregon State University","Corvallis Oregon 97331","97331","@oregonstate.edu",44.5642,-123.2801
"Hilbert College","5200 S Park Ave Hamburg New York 14075-1597","14075","@hilbert.edu",42.755,-78.8244
"University of Mississippi Medical Center","2500 N State St Jackson Mississippi 39216-4505","39216","@umc.edu",32.328699,-90.1754
"Warren Wilson College","701 Warren Wilson Rd Swannanoa North Carolina 28778-2099","28778","@lsu.edu",35.6017,-82.4087
"Boston University","One Silber Way Boston Massachusetts 02215","02215","@bu.edu",42.3465,-71.1026
"Delaware Valley College","700 E Butler Ave Doylestown Pennsylvania 18901-2697","18901","@delval.edu",40.3064,-75.143
"Huntington University","2303 College Ave Huntington Indiana 46750","46750","@huntington.edu",40.8764,-85.4947
"Kenyon College","Gambier Ohio 43022","43022","@kenyon.edu",40.3574,-82.3639
"Prescott College","220 Grove Ave Prescott Arizona 86301","86301","@prescott.edu",34.5904,-112.5052
"Piedmont Baptist College and Graduate School","420 S. Broad St. Winston Salem North Carolina 27101","27101","@pbc.edu",36.1021,-80.2262
"New York Institute of Technology-Manhattan Campus","1855 Broadway New York New York 10023-7692","10023","@nyit.edu",40.7695,-73.9824
"Alliant International University","2595 Capital Oaks Drive Suite 200 Sacramento California 95833","95833","@alliant.edu",38.6166,-121.5046
"Fordham University","441 E Fordham Rd Bronx New York 10458","10458","@fordham.edu",40.8626,-73.8881
"Assumption College","500 Salisbury St Worcester Massachusetts 01609-1296","01609","@assumption.edu",42.2897,-71.8301
"Potomac College","4000 Chesapeake St NW Washington District of Columbia 20016","20016","@potomac.edu",38.9403,-77.089
"George Mason University","4400 University Dr Fairfax Virginia 22030-4444","22030","@gmu.edu",38.8351,-77.3109
"Carlow University","3333 Fifth Ave Pittsburgh Pennsylvania 15213-3165","15213","@carlow.edu",40.4385,-79.963
"Graceland University-Lamoni","1 University Place Lamoni Iowa 50140","50140","@graceland.edu",40.626,-93.9385
"Montserrat College of Art","23 Essex Street Beverly Massachusetts 01915-4508","01915","@montserrat.edu",42.55,-70.8765
"Dickinson College","College and Louther Streets Carlisle Pennsylvania 17013-2896","17013","@dickinson.edu",40.2128,-77.1904
"Plymouth State University","17 High Street Plymouth New Hampshire 03264-1595","03264","@mail.plymouth.edu",43.7601,-71.6888
"Coker College","300 E College Ave Hartsville South Carolina 29550","29550","@coker.edu",34.383,-80.0824
"Pitzer College","1050 North Mills Avenue Claremont California 91711-6101","91711","@pitzer.edu",34.1038,-117.7069
"Regent University","1000 Regent University Dr Virginia Beach Virginia 23464","23464","@regent.edu",36.7987,-76.1779
"Utica College","1600 Burrstone Rd Utica New York 13502-4892","13502","@uscny.edu",43.0932,-75.2717
"Cleary University","3750 Cleary Drive Howell Michigan 48843-8566","48843","@cleary.edu",42.5867,-83.8813
"Asbury College","1 Macklem Dr Wilmore Kentucky 40390-1198","40390","@asbury.edu",37.8634,-84.6607
"Granite State College","8 Old Suncook Road Concord New Hampshire 03301-7317","03301","@granite.edu",43.1901,-71.507
"Clarion University of Pennsylvania","840 Wood St Clarion Pennsylvania 16214","16214","@clarion.edu",41.2056,-79.3763
"Oregon State University-Cascades Campus","2600 NW College Way Cascades Hall Bend Oregon 97701","97701","@osucascades.edu",44.0871,-121.3021
"New Saint Andrews College","405 S. Main Street Moscow Idaho 83843","83843","@nsa.edu",46.7311,-116.9834
"Saint Anthony College of Nursing","5658 E State St Rockford Illinois 61108-2468","61108","@sacn.edu",42.2658,-89.007
"Saybrook Graduate School and Research Center","747 Front Street San Francisco California 94111","94111","@saybrook.edu",37.7982,-122.4
"Woodbury Institute at Champlain College","660 Elm St Montpelier Vermont 05602","05602","@champlain.edu",44.26,-72.5839
"Macalester College","1600 Grand Ave Saint Paul Minnesota 55105-1899","55105","@macalester.edu",44.9399,-93.168
"Ohio State University-Mansfield Campus","1760 University Drive Mansfield Ohio 44906","44906","@osu.edu",40.7654,-82.5669
"DePaul University","55 E Jackson Chicago Illinois 60604","60604","@mail.depaul.edu",41.878,-87.6265
"Rosemont College","1400 Montgomery Ave Rosemont Pennsylvania 19010-1699","19010","@rosemont.edu",40.0335,-75.3269
"William Penn University","201 Trueblood Ave Oskaloosa Iowa 52577","52577","@wmpenn.edu",41.2842,-92.6494
"Fort Lewis College","1000 Rim Drive Durango Colorado 81301-3999","81301","@fortlewis.edu",37.2803,-107.8672
"Lakeview College of Nursing","903 N Logan Ave Danville Illinois 61832","61832","@lakeviewcol.edu",40.1358,-87.6275
"Canisius College","2001 Main St Buffalo New York 14208-1098","14208","@canisius.edu",42.9254,-78.8536
"Texas Wesleyan University","1201 Wesleyan St Fort Worth Texas 76105-1536","76105","@txwes.edu",32.732,-97.2809
"Pennsylvania State University-Penn State New Kensington","3550 7th Street Road Rte 780 Upper Burrell Pennsylvania 15068-1765","15068","@psu.edu",40.5518,-79.6981
"Midway College","512 E. Stephens St Midway Kentucky 40347-1120","40347","@midway.edu",38.1448,-84.6796
"Saint John Vianney College Seminary","2900 SW 87th Ave Miami Florida 33165-3244","33165","@sjvcs.edu",25.7427,-80.3359
"Walden University","155 Fifth Ave S Suite 100 Minneapolis Minnesota 55401","55401","@waldenu.edu",44.9846,-93.2694
"Montana State University-Northern","300 W 11th St Havre Montana 59501","59501","@msun.edu",48.563,-109.7078
"Wittenberg University","Ward St at N Wittenberg Ave Springfield Ohio 45504","45504","@wittenberg.edu",39.9404,-83.84
"Mills College","5000 MacArthur Blvd Oakland California 94613","94613","@mills.edu",37.7795,-122.1839
"Pacific Union College","One Angwin Ave Angwin California 94508-9707","94508","@puc.edu",38.5702,-122.4424
"Wayne State College","1111 Main St Wayne Nebraska 68787","68787","@wsc.edu",42.2201,-97.0179
"Medcenter One College of Nursing","512 N 7th St Bismarck North Dakota 58501-4425","58501","@mohs.org",46.81,-100.7816
"Albany Law School","80 New Scotland Avenue Albany New York 12208","12208","@albany.edu",42.6559,-73.8023
"Southeastern University","501 I St SW Washington District of Columbia 20024-2788","20024","@semo.edu",38.8794,-77.019
"Alliant International University","2500 Michelson Dr-Ste 250 Irvine California 92612-1221","92612","@alliant.edu",33.6771,-117.8604
"Episcopal Divinity School","99 Brattle St Cambridge Massachusetts 02138-3494","02138","@eds.edu",42.3763,-71.1254
"Bellevue College","3000 Landerholm Cir SE Bellevue Washington 98007-6484","98007","@bellevuecollege.edu",47.5845,-122.1477
"New England College","98 Bridge St Henniker New Hampshire 03242","03242","@neasc.org",43.1764,-71.8128
"SUNY at Purchase College","735 Anderson Hill Rd Purchase New York 10577-1400","10577","@purchase.edu",41.0389,-73.6956
"Macon State College","100 College Station Dr Macon Georgia 31206-5145","31206","@maconstate.edu",32.8071,-83.7319
